candidate	Label	SGMCI_score	valid_HiC_candidate	n_supported_edges	supported_edge_fraction	complete_clique_score	anchor_1	anchor_2	anchor_3	edge_1_2_weight	edge_1_2_threshold	edge_1_2_supported	edge_1_3_weight	edge_1_3_threshold	edge_1_3_supported	edge_2_3_weight	edge_2_3_threshold	edge_2_3_supported	interaction_type
(341, 355, 356)	1	0.99426275	False	1	0.3333333333333333	0	chr2:92000000-93000000	chr2:106000000-107000000	chr2:107000000-108000000		0.007356441579759121	False		0.007356441579759121	False	0.10833755135536194	0.007356441579759121	True	cis
(1985, 2013, 2014)	0	0.99425864	False	1	0.3333333333333333	0	chr12:35000000-36000000	chr12:63000000-64000000	chr12:64000000-65000000		0.007356441579759121	False		0.007356441579759121	False	0.1148805022239685	0.007356441579759121	True	cis
(1085, 1087, 1123)	0	0.9942498	False	1	0.3333333333333333	0	chr6:21000000-22000000	chr6:23000000-24000000	chr6:59000000-60000000	0.07306542992591858	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1979, 1987, 1990)	1	0.9942486	False	0	0.0	0	chr12:29000000-30000000	chr12:37000000-38000000	chr12:40000000-41000000		0.007356441579759121	False	0.006509354338049889	0.007356441579759121	False		0.007356441579759121	False	cis
(1868, 1869, 2797)	1	0.9942251	False	0	0.0	0	chr11:54000000-55000000	chr11:55000000-56000000	chr21:8000000-9000000		0.007356441579759121	False		0.0012353004098129756	False	0.0006030259537510574	0.0012353004098129756	False	trans
(2692, 2694, 2723)	0	0.9942226	False	0	0.0	0	chr19:27000000-28000000	chr19:29000000-30000000	chr19:58000000-59000000		0.007356441579759121	False		0.007356441579759121	False	0.006042030174285173	0.007356441579759121	False	cis
(1286, 1295, 1296)	1	0.994221	False	0	0.0	0	chr7:51000000-52000000	chr7:60000000-61000000	chr7:61000000-62000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(331, 339, 374)	1	0.99421775	False	0	0.0	0	chr2:82000000-83000000	chr2:90000000-91000000	chr2:125000000-126000000		0.007356441579759121	False	0.0032192061189562082	0.007356441579759121	False		0.007356441579759121	False	cis
(1853, 1855, 1864)	1	0.9942123	False	1	0.3333333333333333	0	chr11:39000000-40000000	chr11:41000000-42000000	chr11:50000000-51000000	0.05415424704551697	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2943, 2945, 2947)	1	0.9941958	False	1	0.3333333333333333	0	chrX:56000000-57000000	chrX:58000000-59000000	chrX:60000000-61000000	0.03345651552081108	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2947, 2950, 2951)	1	0.99419206	False	1	0.3333333333333333	0	chrX:60000000-61000000	chrX:63000000-64000000	chrX:64000000-65000000		0.007356441579759121	False		0.007356441579759121	False	0.12926508486270905	0.007356441579759121	True	cis
(336, 339, 349)	1	0.9941917	False	0	0.0	0	chr2:87000000-88000000	chr2:90000000-91000000	chr2:100000000-101000000		0.007356441579759121	False	0.00440029613673687	0.007356441579759121	False		0.007356441579759121	False	cis
(2795, 2796, 2853)	1	0.99419147	False	0	0.0	0	chr21:6000000-7000000	chr21:7000000-8000000	chr22:17000000-18000000		0.007356441579759121	False		0.0012353004098129756	False	0.0007618914823979139	0.0012353004098129756	False	trans
(341, 342, 348)	1	0.99419045	False	0	0.0	0	chr2:92000000-93000000	chr2:93000000-94000000	chr2:99000000-100000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1496, 1539, 1540)	1	0.99418277	False	0	0.0	0	chr8:101000000-102000000	chr8:144000000-145000000	chr8:145000000-146000000	0.0015899938298389316	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(324, 336, 339)	1	0.9941801	False	0	0.0	0	chr2:75000000-76000000	chr2:87000000-88000000	chr2:90000000-91000000	0.005023703910410404	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1854, 1857, 1864)	1	0.9941777	False	1	0.3333333333333333	0	chr11:40000000-41000000	chr11:43000000-44000000	chr11:50000000-51000000	0.022856883704662323	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(12, 490, 491)	1	0.9941748	False	0	0.0	0	chr1:12000000-13000000	chr2:241000000-242000000	chr2:242000000-243000000	0.0007267844630405307	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2445, 2799, 2847)	1	0.9941723	False	1	0.3333333333333333	0	chr16:36000000-37000000	chr21:10000000-11000000	chr22:11000000-12000000		0.0012353004098129756	False		0.0012353004098129756	False	0.02155010588467121	0.0012353004098129756	True	trans
(0, 690, 1063)	1	0.9941717	False	0	0.0	0	chr1:0-1000000	chr3:198000000-199000000	chr5:181000000-182000000		0.0012353004098129756	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1938, 1943, 1949)	0	0.99416566	False	1	0.3333333333333333	0	chr11:124000000-125000000	chr11:129000000-130000000	chr11:135000000-136000000	0.012884252704679966	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(333, 342, 374)	0	0.99416095	False	0	0.0	0	chr2:84000000-85000000	chr2:93000000-94000000	chr2:125000000-126000000		0.007356441579759121	False	0.0018417692044749856	0.007356441579759121	False		0.007356441579759121	False	cis
(2082, 2083, 2305)	1	0.99416035	False	0	0.0	0	chr12:132000000-133000000	chr12:133000000-134000000	chr14:106000000-107000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(585, 589, 591)	1	0.99415636	False	1	0.3333333333333333	0	chr3:93000000-94000000	chr3:97000000-98000000	chr3:99000000-100000000		0.007356441579759121	False		0.007356441579759121	False	0.03584672510623932	0.007356441579759121	True	cis
(1866, 2945, 2949)	1	0.99415636	False	0	0.0	0	chr11:52000000-53000000	chrX:58000000-59000000	chrX:62000000-63000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2750, 2752, 2797)	1	0.99415225	False	1	0.3333333333333333	0	chr20:26000000-27000000	chr20:28000000-29000000	chr21:8000000-9000000		0.007356441579759121	False		0.0012353004098129756	False	0.00730555085465312	0.0012353004098129756	True	trans
(754, 2525, 2553)	0	0.9941519	False	0	0.0	0	chr4:63000000-64000000	chr17:25000000-26000000	chr17:53000000-54000000		0.0012353004098129756	False	0.0003260370867792517	0.0012353004098129756	False		0.007356441579759121	False	trans
(1404, 1405, 1540)	0	0.9941507	False	1	0.3333333333333333	0	chr8:9000000-10000000	chr8:10000000-11000000	chr8:145000000-146000000	0.09395042061805725	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 124, 915)	1	0.9941498	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:124000000-125000000	chr5:33000000-34000000		0.007356441579759121	False	0.0012849654303863645	0.0012353004098129756	True		0.0012353004098129756	False	trans
(692, 1539, 1540)	1	0.99414873	False	1	0.3333333333333333	0	chr4:1000000-2000000	chr8:144000000-145000000	chr8:145000000-146000000	0.0024054618552327156	0.0012353004098129756	True		0.0012353004098129756	False		0.007356441579759121	False	trans
(1718, 2443, 2445)	1	0.9941316	False	1	0.3333333333333333	0	chr10:38000000-39000000	chr16:34000000-35000000	chr16:36000000-37000000	0.009168404154479504	0.0012353004098129756	True		0.0012353004098129756	False		0.007356441579759121	False	trans
(2736, 2751, 2752)	1	0.99413127	False	0	0.0	0	chr20:12000000-13000000	chr20:27000000-28000000	chr20:28000000-29000000		0.007356441579759121	False	0.004197494126856327	0.007356441579759121	False		0.007356441579759121	False	cis
(1565, 1582, 1607)	0	0.9941303	False	0	0.0	0	chr9:24000000-25000000	chr9:41000000-42000000	chr9:66000000-67000000	0.003944288939237595	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 124, 2689)	1	0.9941293	False	0	0.0	0	chr1:122000000-123000000	chr1:124000000-125000000	chr19:24000000-25000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(121, 123, 2699)	0	0.99412704	False	0	0.0	0	chr1:121000000-122000000	chr1:123000000-124000000	chr19:34000000-35000000		0.007356441579759121	False	0.0010650624753907323	0.0012353004098129756	False		0.0012353004098129756	False	trans
(1980, 1987, 1989)	1	0.9941202	False	1	0.3333333333333333	0	chr12:30000000-31000000	chr12:37000000-38000000	chr12:39000000-40000000		0.007356441579759121	False	0.008018858730793	0.007356441579759121	True		0.007356441579759121	False	cis
(1690, 1721, 1733)	0	0.99412006	False	0	0.0	0	chr10:10000000-11000000	chr10:41000000-42000000	chr10:53000000-54000000		0.007356441579759121	False	0.003716255072504282	0.007356441579759121	False		0.007356441579759121	False	cis
(2526, 2749, 2750)	1	0.9941199	False	0	0.0	0	chr17:26000000-27000000	chr20:25000000-26000000	chr20:26000000-27000000	0.0007662898860871792	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(1235, 2082, 2083)	1	0.9941156	False	1	0.3333333333333333	0	chr7:0-1000000	chr12:132000000-133000000	chr12:133000000-134000000	0.0019426486687734723	0.0012353004098129756	True		0.0012353004098129756	False		0.007356441579759121	False	trans
(924, 927, 929)	1	0.99411494	False	1	0.3333333333333333	0	chr5:42000000-43000000	chr5:45000000-46000000	chr5:47000000-48000000	0.017245901748538017	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2526, 2751, 2753)	1	0.9941037	False	1	0.3333333333333333	0	chr17:26000000-27000000	chr20:27000000-28000000	chr20:29000000-30000000		0.0012353004098129756	False	0.004963288549333811	0.0012353004098129756	True		0.007356441579759121	False	trans
(122, 123, 2689)	1	0.9940949	False	0	0.0	0	chr1:122000000-123000000	chr1:123000000-124000000	chr19:24000000-25000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2603, 2604, 2605)	1	0.9940916	False	0	0.0	0	chr18:19000000-20000000	chr18:20000000-21000000	chr18:21000000-22000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 123, 2688)	1	0.9940838	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:123000000-124000000	chr19:23000000-24000000		0.007356441579759121	False	0.010794788599014282	0.0012353004098129756	True		0.0012353004098129756	False	trans
(1435, 1438, 1440)	1	0.9940796	False	1	0.3333333333333333	0	chr8:40000000-41000000	chr8:43000000-44000000	chr8:45000000-46000000	0.017782973125576973	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(124, 932, 933)	1	0.994079	False	1	0.3333333333333333	0	chr1:124000000-125000000	chr5:50000000-51000000	chr5:51000000-52000000		0.0012353004098129756	False		0.0012353004098129756	False	0.07629088312387466	0.007356441579759121	True	trans
(339, 354, 355)	1	0.9940752	False	1	0.3333333333333333	0	chr2:90000000-91000000	chr2:105000000-106000000	chr2:106000000-107000000		0.007356441579759121	False		0.007356441579759121	False	0.10872969776391983	0.007356441579759121	True	cis
(1969, 1984, 2010)	0	0.9940684	False	0	0.0	0	chr12:19000000-20000000	chr12:34000000-35000000	chr12:60000000-61000000		0.007356441579759121	False	0.004435978829860687	0.007356441579759121	False		0.007356441579759121	False	cis
(1286, 1288, 1293)	1	0.9940572	False	1	0.3333333333333333	0	chr7:51000000-52000000	chr7:53000000-54000000	chr7:58000000-59000000	0.07135400921106339	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(340, 341, 348)	1	0.994056	False	0	0.0	0	chr2:91000000-92000000	chr2:92000000-93000000	chr2:99000000-100000000		0.007356441579759121	False	0.0031871311366558075	0.007356441579759121	False		0.007356441579759121	False	cis
(585, 588, 591)	1	0.99405485	False	1	0.3333333333333333	0	chr3:93000000-94000000	chr3:96000000-97000000	chr3:99000000-100000000		0.007356441579759121	False		0.007356441579759121	False	0.019047807902097702	0.007356441579759121	True	cis
(741, 2694, 2695)	0	0.99405426	False	1	0.3333333333333333	0	chr4:50000000-51000000	chr19:29000000-30000000	chr19:30000000-31000000		0.0012353004098129756	False		0.0012353004098129756	False	0.15288463234901428	0.007356441579759121	True	trans
(1123, 1129, 1131)	1	0.9940513	False	1	0.3333333333333333	0	chr6:59000000-60000000	chr6:65000000-66000000	chr6:67000000-68000000		0.007356441579759121	False		0.007356441579759121	False	0.05119602754712105	0.007356441579759121	True	cis
(2600, 2601, 2605)	1	0.9940467	False	0	0.0	0	chr18:16000000-17000000	chr18:17000000-18000000	chr18:21000000-22000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1853, 1863, 1864)	1	0.99403584	False	1	0.3333333333333333	0	chr11:39000000-40000000	chr11:49000000-50000000	chr11:50000000-51000000	0.016984723508358	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(339, 340, 348)	1	0.99403447	False	0	0.0	0	chr2:90000000-91000000	chr2:91000000-92000000	chr2:99000000-100000000		0.007356441579759121	False		0.007356441579759121	False	0.0031871311366558075	0.007356441579759121	False	cis
(585, 590, 591)	1	0.994031	False	1	0.3333333333333333	0	chr3:93000000-94000000	chr3:98000000-99000000	chr3:99000000-100000000		0.007356441579759121	False		0.007356441579759121	False	0.12281835824251175	0.007356441579759121	True	cis
(2736, 2747, 2750)	1	0.9940175	False	1	0.3333333333333333	0	chr20:12000000-13000000	chr20:23000000-24000000	chr20:26000000-27000000	0.0090177021920681	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1685, 1718, 1719)	1	0.9940041	False	0	0.0	0	chr10:5000000-6000000	chr10:38000000-39000000	chr10:39000000-40000000	0.0017334920121356845	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2750, 2753, 2755)	1	0.993996	False	1	0.3333333333333333	0	chr20:26000000-27000000	chr20:29000000-30000000	chr20:31000000-32000000		0.007356441579759121	False		0.007356441579759121	False	0.021448291838169098	0.007356441579759121	True	cis
(1426, 1438, 1440)	1	0.99399346	False	0	0.0	0	chr8:31000000-32000000	chr8:43000000-44000000	chr8:45000000-46000000	0.006085353437811136	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2600, 2602, 2605)	1	0.99399006	False	0	0.0	0	chr18:16000000-17000000	chr18:18000000-19000000	chr18:21000000-22000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1721, 1738, 1739)	0	0.99398524	False	1	0.3333333333333333	0	chr10:41000000-42000000	chr10:58000000-59000000	chr10:59000000-60000000		0.007356441579759121	False		0.007356441579759121	False	0.14097677171230316	0.007356441579759121	True	cis
(1982, 1983, 1984)	1	0.99397594	False	1	0.3333333333333333	0	chr12:32000000-33000000	chr12:33000000-34000000	chr12:34000000-35000000	0.10757017880678177	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1124, 1127, 1131)	1	0.99394304	False	1	0.3333333333333333	0	chr6:60000000-61000000	chr6:63000000-64000000	chr6:67000000-68000000		0.007356441579759121	False		0.007356441579759121	False	0.017520077526569366	0.007356441579759121	True	cis
(740, 1582, 1602)	1	0.9939428	False	0	0.0	0	chr4:49000000-50000000	chr9:41000000-42000000	chr9:61000000-62000000	0.0010553698521107435	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2688, 2689, 2813)	0	0.9939422	False	0	0.0	0	chr19:23000000-24000000	chr19:24000000-25000000	chr21:24000000-25000000		0.007356441579759121	False	0.00028865254716947675	0.0012353004098129756	False		0.0012353004098129756	False	trans
(122, 123, 2753)	1	0.99394	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:123000000-124000000	chr20:29000000-30000000		0.007356441579759121	False	0.001969767501577735	0.0012353004098129756	True		0.0012353004098129756	False	trans
(2068, 2082, 2083)	1	0.99393576	False	0	0.0	0	chr12:118000000-119000000	chr12:132000000-133000000	chr12:133000000-134000000	0.005109197460114956	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2079, 2081, 2083)	1	0.99393153	False	1	0.3333333333333333	0	chr12:129000000-130000000	chr12:131000000-132000000	chr12:133000000-134000000	0.02003955841064453	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2734, 2748, 2750)	0	0.9939296	False	1	0.3333333333333333	0	chr20:10000000-11000000	chr20:24000000-25000000	chr20:26000000-27000000	0.007751379162073135	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(739, 740, 741)	1	0.99392384	False	1	0.3333333333333333	0	chr4:48000000-49000000	chr4:49000000-50000000	chr4:50000000-51000000	0.01208083052188158	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1383, 1389, 1394)	1	0.9939161	False	1	0.3333333333333333	0	chr7:148000000-149000000	chr7:154000000-155000000	chr7:159000000-160000000	0.014937902800738811	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(123, 124, 934)	1	0.9939155	False	0	0.0	0	chr1:123000000-124000000	chr1:124000000-125000000	chr5:52000000-53000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2749, 2750, 2779)	1	0.9939109	False	0	0.0	0	chr20:25000000-26000000	chr20:26000000-27000000	chr20:55000000-56000000		0.007356441579759121	False	0.005259596277028322	0.007356441579759121	False		0.007356441579759121	False	cis
